VariableCode,RegionCode,YearCode,AggValue
rgdpna,JAM,2010,18844.14453125000000000
rgdpna,JAM,2011,19170.41796875000000000
rgdpna,JAM,2012,19050.79882812500000000
rgdpna,JAM,2013,19145.81445312500000000
rgdpna,JAM,2014,19276.53125000000000000
rgdpna,JAM,2015,19448.59765625000000000
rgdpna,JAM,2016,19723.91015625000000000
rgdpna,JAM,2017,19916.91992187500000000
rgdpna,JOR,1954,3784.44970703125000000
rgdpna,JOR,1955,3160.87866210938000000
rgdpna,JOR,1956,4429.84863281250000000
rgdpna,JOR,1957,4557.27929687500000000
rgdpna,JOR,1958,5150.42675781250000000
rgdpna,JOR,1959,6082.10791015625000000
rgdpna,JOR,1960,6445.30517578125000000
rgdpna,JOR,1961,7578.15185546875000000
rgdpna,JOR,1962,7748.77197265625000000
rgdpna,JOR,1963,8253.93652343750000000
rgdpna,JOR,1964,9480.32226562500000000
rgdpna,JOR,1965,10560.13085937500000000
rgdpna,JOR,1966,10862.11523437500000000
rgdpna,JOR,1967,12193.25390625000000000
rgdpna,JOR,1968,12130.83984375000000000
rgdpna,JOR,1969,13138.78906250000000000
rgdpna,JOR,1970,11476.98046875000000000
rgdpna,JOR,1971,11583.35839843750000000
rgdpna,JOR,1972,12245.26464843750000000
rgdpna,JOR,1973,11435.61132812500000000
rgdpna,JOR,1974,11435.61132812500000000
rgdpna,JOR,1975,11341.05371093750000000
rgdpna,JOR,1976,12942.62988281250000000
rgdpna,JOR,1977,14016.66308593750000000
rgdpna,JOR,1978,16074.24804687500000000
rgdpna,JOR,1979,19418.16015625000000000
rgdpna,JOR,1980,21590.05078125000000000
rgdpna,JOR,1981,25298.94335937500000000
rgdpna,JOR,1982,27076.43359375000000000
rgdpna,JOR,1983,26475.40820312500000000
rgdpna,JOR,1984,27611.65039062500000000
rgdpna,JOR,1985,26864.21679687500000000
rgdpna,JOR,1986,28342.99414062500000000
rgdpna,JOR,1987,29001.47851562500000000
rgdpna,JOR,1988,29425.52929687500000000
rgdpna,JOR,1989,26268.40039062500000000
rgdpna,JOR,1990,26195.92578125000000000
rgdpna,JOR,1991,26617.29492187500000000
rgdpna,JOR,1992,30436.81640625000000000
rgdpna,JOR,1993,31800.45898437500000000
rgdpna,JOR,1994,33386.26953125000000000
rgdpna,JOR,1995,35451.65234375000000000
rgdpna,JOR,1996,36190.16406250000000000
rgdpna,JOR,1997,37389.35546875000000000
rgdpna,JOR,1998,38515.55859375000000000
rgdpna,JOR,1999,39821.09375000000000000
rgdpna,JOR,2000,41511.76562500000000000
rgdpna,JOR,2001,43699.39453125000000000
rgdpna,JOR,2002,46226.88281250000000000
rgdpna,JOR,2003,48150.70703125000000000
rgdpna,JOR,2004,52275.87109375000000000
rgdpna,JOR,2005,56534.58203125000000000
rgdpna,JOR,2006,61109.90625000000000000
rgdpna,JOR,2007,66106.32812500000000000
rgdpna,JOR,2008,70879.49218750000000000
rgdpna,JOR,2009,74039.85937500000000000
rgdpna,JOR,2010,76009.89843750000000000
rgdpna,JOR,2011,78124.54687500000000000
rgdpna,JOR,2012,79784.28906250000000000
rgdpna,JOR,2013,81660.11718750000000000
rgdpna,JOR,2014,84432.77343750000000000
rgdpna,JOR,2015,86610.92968750000000000
rgdpna,JOR,2016,88403.27343750000000000
rgdpna,JOR,2017,90272.24218750000000000
rgdpna,JPN,1950,270968.96875000000000000
rgdpna,JPN,1951,295211.46875000000000000
rgdpna,JPN,1952,331709.28125000000000000
rgdpna,JPN,1953,353946.75000000000000000
rgdpna,JPN,1954,371556.06250000000000000
rgdpna,JPN,1955,397664.09375000000000000
rgdpna,JPN,1956,427464.18750000000000000
rgdpna,JPN,1957,460874.71875000000000000
rgdpna,JPN,1958,489504.00000000000000000
rgdpna,JPN,1959,535591.62500000000000000
rgdpna,JPN,1960,605540.00000000000000000
rgdpna,JPN,1961,677315.50000000000000000
rgdpna,JPN,1962,735542.12500000000000000
rgdpna,JPN,1963,800177.00000000000000000
rgdpna,JPN,1964,889682.06250000000000000
rgdpna,JPN,1965,940153.87500000000000000
rgdpna,JPN,1966,1036504.81250000000000000
rgdpna,JPN,1967,1151390.25000000000000000
rgdpna,JPN,1968,1288508.50000000000000000
rgdpna,JPN,1969,1442526.00000000000000000
rgdpna,JPN,1970,1590851.37500000000000000
rgdpna,JPN,1971,1665605.37500000000000000
rgdpna,JPN,1972,1805741.87500000000000000
rgdpna,JPN,1973,1950790.00000000000000000
rgdpna,JPN,1974,1926888.12500000000000000
rgdpna,JPN,1975,1986459.25000000000000000
rgdpna,JPN,1976,2065420.75000000000000000
rgdpna,JPN,1977,2156099.75000000000000000
rgdpna,JPN,1978,2269768.00000000000000000
rgdpna,JPN,1979,2394243.00000000000000000
rgdpna,JPN,1980,2461703.00000000000000000
rgdpna,JPN,1981,2565324.25000000000000000
rgdpna,JPN,1982,2650299.75000000000000000
rgdpna,JPN,1983,2743671.00000000000000000
rgdpna,JPN,1984,2867190.75000000000000000
rgdpna,JPN,1985,3017241.75000000000000000
rgdpna,JPN,1986,3117611.25000000000000000
rgdpna,JPN,1987,3265095.00000000000000000
rgdpna,JPN,1988,3486632.25000000000000000
rgdpna,JPN,1989,3656014.25000000000000000
rgdpna,JPN,1990,3834892.50000000000000000
rgdpna,JPN,1991,3965949.75000000000000000
rgdpna,JPN,1992,3999583.75000000000000000
rgdpna,JPN,1993,3978869.25000000000000000
rgdpna,JPN,1994,4018382.00000000000000000
rgdpna,JPN,1995,4128572.50000000000000000
rgdpna,JPN,1996,4256555.50000000000000000
rgdpna,JPN,1997,4302377.50000000000000000
rgdpna,JPN,1998,4253814.50000000000000000
rgdpna,JPN,1999,4243096.00000000000000000
rgdpna,JPN,2000,4361036.50000000000000000
rgdpna,JPN,2001,4378757.00000000000000000
rgdpna,JPN,2002,4383923.50000000000000000
rgdpna,JPN,2003,4450919.50000000000000000
rgdpna,JPN,2004,4549048.50000000000000000
rgdpna,JPN,2005,4624684.00000000000000000
rgdpna,JPN,2006,4690355.00000000000000000
rgdpna,JPN,2007,4767942.00000000000000000
rgdpna,JPN,2008,4715802.50000000000000000
rgdpna,JPN,2009,4460375.00000000000000000
rgdpna,JPN,2010,4647342.50000000000000000
rgdpna,JPN,2011,4641978.50000000000000000
rgdpna,JPN,2012,4711380.00000000000000000
rgdpna,JPN,2013,4805620.50000000000000000
rgdpna,JPN,2014,4823628.00000000000000000
rgdpna,JPN,2015,4888931.50000000000000000
rgdpna,JPN,2016,4934799.00000000000000000
rgdpna,JPN,2017,5020396.00000000000000000
rgdpna,KAZ,1990,215296.28125000000000000
rgdpna,KAZ,1991,191710.62500000000000000
rgdpna,KAZ,1992,181513.45312500000000000
rgdpna,KAZ,1993,164745.87500000000000000
rgdpna,KAZ,1994,144038.34375000000000000
rgdpna,KAZ,1995,132164.35937500000000000
rgdpna,KAZ,1996,132778.70312500000000000
rgdpna,KAZ,1997,135082.25000000000000000
rgdpna,KAZ,1998,132531.87500000000000000
rgdpna,KAZ,1999,136092.01562500000000000
rgdpna,KAZ,2000,149491.18750000000000000
rgdpna,KAZ,2001,169742.73437500000000000
rgdpna,KAZ,2002,186292.85937500000000000
rgdpna,KAZ,2003,203673.37500000000000000
rgdpna,KAZ,2004,223198.03125000000000000
rgdpna,KAZ,2005,244846.23437500000000000
rgdpna,KAZ,2006,271059.28125000000000000
rgdpna,KAZ,2007,295155.15625000000000000
rgdpna,KAZ,2008,304852.00000000000000000
rgdpna,KAZ,2009,308541.40625000000000000
rgdpna,KAZ,2010,330919.59375000000000000
rgdpna,KAZ,2011,360374.21875000000000000
rgdpna,KAZ,2012,377555.65625000000000000
rgdpna,KAZ,2013,400032.40625000000000000
rgdpna,KAZ,2014,416869.65625000000000000
rgdpna,KAZ,2015,421679.87500000000000000
rgdpna,KAZ,2016,426288.93750000000000000
rgdpna,KAZ,2017,443469.50000000000000000
rgdpna,KEN,1950,11354.75488281250000000
rgdpna,KEN,1951,13334.45703125000000000
rgdpna,KEN,1952,12568.57226562500000000
rgdpna,KEN,1953,12015.35546875000000000
rgdpna,KEN,1954,13014.32714843750000000
rgdpna,KEN,1955,13783.28027343750000000
rgdpna,KEN,1956,14495.43066406250000000
rgdpna,KEN,1957,15150.50097656250000000
rgdpna,KEN,1958,15199.43652343750000000
rgdpna,KEN,1959,14709.76660156250000000
rgdpna,KEN,1960,15926.10156250000000000
rgdpna,KEN,1961,15356.93359375000000000
rgdpna,KEN,1962,16624.21289062500000000
rgdpna,KEN,1963,17342.92382812500000000
rgdpna,KEN,1964,18376.58789062500000000
rgdpna,KEN,1965,19269.12304687500000000
rgdpna,KEN,1966,21561.97070312500000000
rgdpna,KEN,1967,22475.65234375000000000
rgdpna,KEN,1968,22470.25781250000000000
rgdpna,KEN,1969,23902.35937500000000000
rgdpna,KEN,1970,22637.17382812500000000
rgdpna,KEN,1971,24108.80664062500000000
rgdpna,KEN,1972,25320.73828125000000000
rgdpna,KEN,1973,26638.20312500000000000
rgdpna,KEN,1974,27944.10937500000000000
rgdpna,KEN,1975,27840.09960937500000000
rgdpna,KEN,1976,28961.09960937500000000
rgdpna,KEN,1977,31619.14257812500000000
rgdpna,KEN,1978,34462.08984375000000000
rgdpna,KEN,1979,35756.44140625000000000
rgdpna,KEN,1980,37755.75390625000000000
rgdpna,KEN,1981,39177.22656250000000000
rgdpna,KEN,1982,40621.81640625000000000
rgdpna,KEN,1983,41176.53515625000000000
rgdpna,KEN,1984,41904.60937500000000000
rgdpna,KEN,1985,43695.89843750000000000
rgdpna,KEN,1986,46827.76562500000000000
rgdpna,KEN,1987,49601.37500000000000000
rgdpna,KEN,1988,52675.45703125000000000
rgdpna,KEN,1989,55148.58984375000000000
rgdpna,KEN,1990,57471.48828125000000000
rgdpna,KEN,1991,58280.45703125000000000
rgdpna,KEN,1992,57818.19140625000000000
rgdpna,KEN,1993,58026.21093750000000000
rgdpna,KEN,1994,59551.69531250000000000
rgdpna,KEN,1995,62175.06640625000000000
rgdpna,KEN,1996,64752.21093750000000000
rgdpna,KEN,1997,64927.25000000000000000
rgdpna,KEN,1998,67105.99218750000000000
rgdpna,KEN,1999,68518.34375000000000000
rgdpna,KEN,2000,68859.32031250000000000
rgdpna,KEN,2001,71935.37500000000000000
rgdpna,KEN,2002,72346.67968750000000000
rgdpna,KEN,2003,74448.53906250000000000
rgdpna,KEN,2004,78248.10156250000000000
rgdpna,KEN,2005,82874.35937500000000000
rgdpna,KEN,2006,88116.85937500000000000
rgdpna,KEN,2007,94153.55468750000000000
rgdpna,KEN,2008,94372.42187500000000000
rgdpna,KEN,2009,97493.19531250000000000
rgdpna,KEN,2010,105682.56250000000000000
rgdpna,KEN,2011,112141.47656250000000000
rgdpna,KEN,2012,117249.46875000000000000
rgdpna,KEN,2013,124152.02343750000000000
rgdpna,KEN,2014,130802.97656250000000000
rgdpna,KEN,2015,138282.95312500000000000
rgdpna,KEN,2016,146399.04687500000000000
rgdpna,KEN,2017,153551.29687500000000000
rgdpna,KGZ,1990,21759.41992187500000000
rgdpna,KGZ,1991,20030.86914062500000000
rgdpna,KGZ,1992,17259.02929687500000000
rgdpna,KGZ,1993,14590.89941406250000000
rgdpna,KGZ,1994,11660.29394531250000000
rgdpna,KGZ,1995,11027.86035156250000000
rgdpna,KGZ,1996,11809.12988281250000000
rgdpna,KGZ,1997,12980.03417968750000000
rgdpna,KGZ,1998,13255.44921875000000000
rgdpna,KGZ,1999,13740.04101562500000000
rgdpna,KGZ,2000,14487.95703125000000000
rgdpna,KGZ,2001,15258.95214843750000000
rgdpna,KGZ,2002,15256.30859375000000000
rgdpna,KGZ,2003,16328.87109375000000000
rgdpna,KGZ,2004,17476.26367187500000000
rgdpna,KGZ,2005,17445.58984375000000000
rgdpna,KGZ,2006,17986.91015625000000000
rgdpna,KGZ,2007,19523.50976562500000000
rgdpna,KGZ,2008,21163.79882812500000000
rgdpna,KGZ,2009,21774.64843750000000000
rgdpna,KGZ,2010,21671.96679687500000000
rgdpna,KGZ,2011,22962.80859375000000000
rgdpna,KGZ,2012,22942.56640625000000000
rgdpna,KGZ,2013,25446.88085937500000000
rgdpna,KGZ,2014,26470.87304687500000000
rgdpna,KGZ,2015,27496.83789062500000000
rgdpna,KGZ,2016,28689.06054687500000000
rgdpna,KGZ,2017,30004.06445312500000000
rgdpna,KHM,1970,10078.78808593750000000
rgdpna,KHM,1971,9575.28222656250000000
rgdpna,KHM,1972,9054.69335937500000000
rgdpna,KHM,1973,7339.36474609375000000
rgdpna,KHM,1974,6955.30029296875000000
rgdpna,KHM,1975,6861.43701171875000000
rgdpna,KHM,1976,6861.43701171875000000
rgdpna,KHM,1977,5854.42431640625000000
rgdpna,KHM,1978,5854.42431640625000000
rgdpna,KHM,1979,5103.38574218750000000
rgdpna,KHM,1980,4814.10498046875000000
rgdpna,KHM,1981,4816.08349609375000000
rgdpna,KHM,1982,4816.08349609375000000
rgdpna,KHM,1983,5029.60009765625000000
rgdpna,KHM,1984,5277.66357421875000000
rgdpna,KHM,1985,5524.14062500000000000
rgdpna,KHM,1986,5734.10302734375000000
rgdpna,KHM,1987,6968.74218750000000000
rgdpna,KHM,1988,8097.19482421875000000
rgdpna,KHM,1989,8076.24267578125000000
rgdpna,KHM,1990,8169.94238281250000000
rgdpna,KHM,1991,8789.76855468750000000
rgdpna,KHM,1992,9407.68359375000000000
rgdpna,KHM,1993,9792.60644531250000000
rgdpna,KHM,1994,10544.21679687500000000
rgdpna,KHM,1995,11168.62890625000000000
rgdpna,KHM,1996,11682.40625000000000000
rgdpna,KHM,1997,12338.93359375000000000
rgdpna,KHM,1998,12956.99511718750000000
rgdpna,KHM,1999,14500.14160156250000000
rgdpna,KHM,2000,15771.43847656250000000
rgdpna,KHM,2001,17056.50390625000000000
rgdpna,KHM,2002,18178.66406250000000000
rgdpna,KHM,2003,19724.93750000000000000
rgdpna,KHM,2004,21764.65039062500000000
rgdpna,KHM,2005,24648.44531250000000000
rgdpna,KHM,2006,27303.32812500000000000
rgdpna,KHM,2007,30091.70703125000000000
rgdpna,KHM,2008,32105.32421875000000000
rgdpna,KHM,2009,32133.21093750000000000
rgdpna,KHM,2010,34049.28125000000000000
rgdpna,KHM,2011,36456.44140625000000000
rgdpna,KHM,2012,39103.70703125000000000
rgdpna,KHM,2013,42028.60546875000000000
rgdpna,KHM,2014,45000.65234375000000000
rgdpna,KHM,2015,48166.97265625000000000
rgdpna,KHM,2016,51482.10156250000000000
rgdpna,KHM,2017,55089.46093750000000000
rgdpna,KNA,1970,173.99652099609400000
rgdpna,KNA,1971,185.15014648437500000
rgdpna,KNA,1972,194.07304382324200000
rgdpna,KNA,1973,201.88058471679700000
rgdpna,KNA,1974,213.03421020507800000
rgdpna,KNA,1975,218.61102294921900000
rgdpna,KNA,1976,231.99536132812500000
rgdpna,KNA,1977,246.49507141113300000
rgdpna,KNA,1978,257.29244995117200000
rgdpna,KNA,1979,276.52328491210900000
rgdpna,KNA,1980,299.41952514648400000
rgdpna,KNA,1981,302.79327392578100000
rgdpna,KNA,1982,304.22933959960900000
rgdpna,KNA,1983,308.01968383789100000
rgdpna,KNA,1984,334.57766723632800000
rgdpna,KNA,1985,363.39883422851600000
rgdpna,KNA,1986,401.85946655273400000
rgdpna,KNA,1987,427.37496948242200000
rgdpna,KNA,1988,468.01412963867200000
rgdpna,KNA,1989,494.43783569335900000
rgdpna,KNA,1990,518.61987304687500000
rgdpna,KNA,1991,507.47805786132800000
rgdpna,KNA,1992,529.18432617187500000
rgdpna,KNA,1993,566.25567626953100000
rgdpna,KNA,1994,596.34167480468800000
rgdpna,KNA,1995,630.64813232421900000
rgdpna,KNA,1996,667.76910400390600000
rgdpna,KNA,1997,713.82067871093800000
rgdpna,KNA,1998,709.05731201171900000
rgdpna,KNA,1999,733.08367919921900000
rgdpna,KNA,2000,811.48413085937500000
rgdpna,KNA,2001,855.82061767578100000
rgdpna,KNA,2002,877.91949462890600000
rgdpna,KNA,2003,846.18127441406300000
rgdpna,KNA,2004,876.69940185546900000
rgdpna,KNA,2005,953.59301757812500000
rgdpna,KNA,2006,971.16931152343800000
rgdpna,KNA,2007,969.16320800781300000
rgdpna,KNA,2008,1030.14294433594000000
rgdpna,KNA,2009,999.03155517578100000
rgdpna,KNA,2010,976.56231689453100000
rgdpna,KNA,2011,999.98742675781300000
rgdpna,KNA,2012,993.98199462890600000
rgdpna,KNA,2013,1055.80664062500000000
rgdpna,KNA,2014,1118.76489257813000000
rgdpna,KNA,2015,1163.25097656250000000
rgdpna,KNA,2016,1188.94860839844000000
rgdpna,KNA,2017,1202.86596679688000000
rgdpna,KOR,1953,29610.08203125000000000
rgdpna,KOR,1954,30268.60546875000000000
rgdpna,KOR,1955,32743.55664062500000000
rgdpna,KOR,1956,34254.15234375000000000
rgdpna,KOR,1957,36538.28515625000000000
rgdpna,KOR,1958,37812.64843750000000000
rgdpna,KOR,1959,38482.80859375000000000
rgdpna,KOR,1960,38936.48046875000000000
rgdpna,KOR,1961,40692.44531250000000000
rgdpna,KOR,1962,41637.93750000000000000
rgdpna,KOR,1963,44882.32031250000000000
rgdpna,KOR,1964,48429.32421875000000000
rgdpna,KOR,1965,50854.39843750000000000
rgdpna,KOR,1966,56656.25390625000000000
rgdpna,KOR,1967,59812.16015625000000000
rgdpna,KOR,1968,66165.90625000000000000
rgdpna,KOR,1969,75645.67968750000000000
rgdpna,KOR,1970,82009.46875000000000000
rgdpna,KOR,1971,90583.30468750000000000
rgdpna,KOR,1972,97060.65625000000000000
rgdpna,KOR,1973,111452.38281250000000000
rgdpna,KOR,1974,121996.75000000000000000
rgdpna,KOR,1975,131589.98437500000000000
rgdpna,KOR,1976,148848.21875000000000000
rgdpna,KOR,1977,167123.29687500000000000
rgdpna,KOR,1978,185129.98437500000000000
rgdpna,KOR,1979,201098.60937500000000000
rgdpna,KOR,1980,197677.35937500000000000
rgdpna,KOR,1981,211871.60937500000000000
rgdpna,KOR,1982,229382.84375000000000000
rgdpna,KOR,1983,259757.85937500000000000
rgdpna,KOR,1984,286884.15625000000000000
rgdpna,KOR,1985,309116.65625000000000000
rgdpna,KOR,1986,343812.18750000000000000
rgdpna,KOR,1987,386676.15625000000000000
rgdpna,KOR,1988,432708.87500000000000000
rgdpna,KOR,1989,463127.03125000000000000
rgdpna,KOR,1990,508565.50000000000000000
rgdpna,KOR,1991,561222.12500000000000000
rgdpna,KOR,1992,595880.43750000000000000
rgdpna,KOR,1993,636678.81250000000000000
rgdpna,KOR,1994,695292.37500000000000000
rgdpna,KOR,1995,761836.06250000000000000
rgdpna,KOR,1996,819693.75000000000000000
rgdpna,KOR,1997,868237.56250000000000000
rgdpna,KOR,1998,820734.37500000000000000
rgdpna,KOR,1999,913548.12500000000000000
rgdpna,KOR,2000,995077.06250000000000000
rgdpna,KOR,2001,1040107.31250000000000000
rgdpna,KOR,2002,1117412.62500000000000000
rgdpna,KOR,2003,1150188.75000000000000000
rgdpna,KOR,2004,1206546.25000000000000000
rgdpna,KOR,2005,1253887.12500000000000000
rgdpna,KOR,2006,1318790.25000000000000000
rgdpna,KOR,2007,1390841.00000000000000000
rgdpna,KOR,2008,1430191.00000000000000000
rgdpna,KOR,2009,1440309.75000000000000000
rgdpna,KOR,2010,1533883.75000000000000000
rgdpna,KOR,2011,1590356.50000000000000000
rgdpna,KOR,2012,1626813.87500000000000000
rgdpna,KOR,2013,1673929.75000000000000000
rgdpna,KOR,2014,1729863.25000000000000000
rgdpna,KOR,2015,1778130.50000000000000000
rgdpna,KOR,2016,1830217.37500000000000000
rgdpna,KOR,2017,1886272.62500000000000000
rgdpna,KWT,1970,133412.06250000000000000
rgdpna,KWT,1971,142809.17187500000000000
rgdpna,KWT,1972,148379.84375000000000000
rgdpna,KWT,1973,138631.17187500000000000
rgdpna,KWT,1974,120621.15625000000000000
rgdpna,KWT,1975,105815.63281250000000000
rgdpna,KWT,1976,112806.00000000000000000
rgdpna,KWT,1977,108465.75000000000000000
rgdpna,KWT,1978,116443.15625000000000000
rgdpna,KWT,1979,132627.84375000000000000
rgdpna,KWT,1980,106883.78906250000000000
rgdpna,KWT,1981,86656.32031250000000000
rgdpna,KWT,1982,76474.97656250000000000
rgdpna,KWT,1983,82545.92187500000000000
rgdpna,KWT,1984,86872.65625000000000000
rgdpna,KWT,1985,83167.89062500000000000
rgdpna,KWT,1986,90293.47656250000000000
rgdpna,KWT,1987,97648.92187500000000000
rgdpna,KWT,1988,87832.64843750000000000
rgdpna,KWT,1989,110575.03125000000000000
rgdpna,KWT,1990,81572.42187500000000000
rgdpna,KWT,1991,48121.37500000000000000
rgdpna,KWT,1992,87970.35937500000000000
rgdpna,KWT,1993,117663.39843750000000000
rgdpna,KWT,1994,127817.99218750000000000
rgdpna,KWT,1995,129575.77343750000000000
rgdpna,KWT,1996,133450.78125000000000000
rgdpna,KWT,1997,136786.23437500000000000
rgdpna,KWT,1998,141789.42187500000000000
rgdpna,KWT,1999,139255.12500000000000000
rgdpna,KWT,2000,145778.87500000000000000
rgdpna,KWT,2001,146093.87500000000000000
rgdpna,KWT,2002,150503.78125000000000000
rgdpna,KWT,2003,176572.62500000000000000
rgdpna,KWT,2004,194653.23437500000000000
rgdpna,KWT,2005,215304.18750000000000000
rgdpna,KWT,2006,231484.76562500000000000
rgdpna,KWT,2007,245354.54687500000000000
rgdpna,KWT,2008,251438.95312500000000000
rgdpna,KWT,2009,233646.87500000000000000
rgdpna,KWT,2010,228108.03125000000000000
rgdpna,KWT,2011,250071.32812500000000000
rgdpna,KWT,2012,266642.09375000000000000
rgdpna,KWT,2013,269706.59375000000000000
rgdpna,KWT,2014,271055.43750000000000000
rgdpna,KWT,2015,272662.15625000000000000
rgdpna,KWT,2016,280643.09375000000000000
rgdpna,KWT,2017,270872.43750000000000000
rgdpna,LAO,1970,3060.91772460938000000
rgdpna,LAO,1971,3213.61767578125000000
rgdpna,LAO,1972,3324.54296875000000000
rgdpna,LAO,1973,3614.76782226563000000
rgdpna,LAO,1974,3746.44458007813000000
rgdpna,LAO,1975,3996.38769531250000000
rgdpna,LAO,1976,4114.51806640625000000
rgdpna,LAO,1977,4032.46215820313000000
rgdpna,LAO,1978,4072.58349609375000000
rgdpna,LAO,1979,3991.20605468750000000
rgdpna,LAO,1980,4390.48095703125000000
rgdpna,LAO,1981,5063.62109375000000000
rgdpna,LAO,1982,5422.31494140625000000
rgdpna,LAO,1983,5676.35253906250000000
rgdpna,LAO,1984,6083.19482421875000000
rgdpna,LAO,1985,6391.61035156250000000
rgdpna,LAO,1986,6703.84912109375000000
rgdpna,LAO,1987,6608.26611328125000000
rgdpna,LAO,1988,6475.42675781250000000
rgdpna,LAO,1989,7394.33105468750000000
rgdpna,LAO,1990,7890.08984375000000000
rgdpna,LAO,1991,8229.09277343750000000
rgdpna,LAO,1992,8686.61816406250000000
rgdpna,LAO,1993,9196.82031250000000000
rgdpna,LAO,1994,9908.75097656250000000
rgdpna,LAO,1995,10647.32812500000000000
rgdpna,LAO,1996,11380.76855468750000000
rgdpna,LAO,1997,12167.54980468750000000
rgdpna,LAO,1998,12653.60937500000000000
rgdpna,LAO,1999,13574.58496093750000000
rgdpna,LAO,2000,14363.26855468750000000
rgdpna,LAO,2001,15191.04101562500000000
rgdpna,LAO,2002,16233.93945312500000000
rgdpna,LAO,2003,17242.03320312500000000
rgdpna,LAO,2004,18452.64648437500000000
rgdpna,LAO,2005,19701.27148437500000000
rgdpna,LAO,2006,19522.96093750000000000
rgdpna,LAO,2007,23082.99609375000000000
rgdpna,LAO,2008,24879.93945312500000000
rgdpna,LAO,2009,26746.41992187500000000
rgdpna,LAO,2010,28921.18164062500000000
rgdpna,LAO,2011,31246.58593750000000000
rgdpna,LAO,2012,33714.57031250000000000
rgdpna,LAO,2013,36420.60156250000000000
rgdpna,LAO,2014,39192.92578125000000000
rgdpna,LAO,2015,42042.08984375000000000
rgdpna,LAO,2016,44994.74609375000000000
rgdpna,LAO,2017,48095.95703125000000000
rgdpna,LBN,1970,35746.91015625000000000
rgdpna,LBN,1971,39045.37890625000000000
rgdpna,LBN,1972,43791.06250000000000000
rgdpna,LBN,1973,45855.35937500000000000
rgdpna,LBN,1974,46957.29687500000000000
rgdpna,LBN,1975,32727.59765625000000000
rgdpna,LBN,1976,14074.93847656250000000
rgdpna,LBN,1977,25796.43750000000000000
rgdpna,LBN,1978,25009.66601562500000000
rgdpna,LBN,1979,27363.10546875000000000
rgdpna,LBN,1980,28308.40429687500000000
rgdpna,LBN,1981,28464.00585937500000000
rgdpna,LBN,1982,17992.43164062500000000
rgdpna,LBN,1983,22078.47851562500000000
rgdpna,LBN,1984,31898.82031250000000000
rgdpna,LBN,1985,39650.20312500000000000
rgdpna,LBN,1986,36964.59375000000000000
rgdpna,LBN,1987,43148.41015625000000000
rgdpna,LBN,1988,30976.72265625000000000
rgdpna,LBN,1989,17826.75781250000000000
rgdpna,LBN,1990,22556.75976562500000000
rgdpna,LBN,1991,31173.60156250000000000
rgdpna,LBN,1992,32576.39453125000000000
rgdpna,LBN,1993,34856.07812500000000000
rgdpna,LBN,1994,37645.66406250000000000
rgdpna,LBN,1995,40105.78906250000000000
rgdpna,LBN,1996,42165.82421875000000000
rgdpna,LBN,1997,41201.58203125000000000
rgdpna,LBN,1998,42681.80468750000000000
rgdpna,LBN,1999,42488.42578125000000000
rgdpna,LBN,2000,43059.50000000000000000
rgdpna,LBN,2001,44726.44140625000000000
rgdpna,LBN,2002,46253.89843750000000000
rgdpna,LBN,2003,47744.41796875000000000
rgdpna,LBN,2004,50567.91406250000000000
rgdpna,LBN,2005,51957.71875000000000000
rgdpna,LBN,2006,52841.74609375000000000
rgdpna,LBN,2007,57777.65625000000000000
rgdpna,LBN,2008,63121.41796875000000000
rgdpna,LBN,2009,69467.94531250000000000
rgdpna,LBN,2010,75051.25781250000000000
rgdpna,LBN,2011,75740.00000000000000000
rgdpna,LBN,2012,77800.25000000000000000
rgdpna,LBN,2013,79837.96093750000000000
rgdpna,LBN,2014,81342.33593750000000000
rgdpna,LBN,2015,81679.92968750000000000
rgdpna,LBN,2016,82991.32031250000000000
rgdpna,LBN,2017,83449.42968750000000000
rgdpna,LBR,1964,1641.73706054688000000
rgdpna,LBR,1965,1719.36328125000000000
rgdpna,LBR,1966,1854.34008789063000000
rgdpna,LBR,1967,1980.04833984375000000
rgdpna,LBR,1968,2074.47436523438000000
rgdpna,LBR,1969,2225.67163085938000000
rgdpna,LBR,1970,2371.07617187500000000
rgdpna,LBR,1971,2490.99121093750000000
rgdpna,LBR,1972,2580.78271484375000000
rgdpna,LBR,1973,2680.42236328125000000
rgdpna,LBR,1974,2771.47705078125000000
rgdpna,LBR,1975,2664.06103515625000000
rgdpna,LBR,1976,2792.10668945313000000
rgdpna,LBR,1977,2818.42724609375000000
rgdpna,LBR,1978,2980.61840820313000000
rgdpna,LBR,1979,3122.89135742188000000
rgdpna,LBR,1980,2926.55468750000000000
rgdpna,LBR,1981,2812.73632812500000000
rgdpna,LBR,1982,2862.09179687500000000
rgdpna,LBR,1983,2763.64746093750000000
rgdpna,LBR,1984,2747.37353515625000000
rgdpna,LBR,1985,2691.88183593750000000
rgdpna,LBR,1986,2660.13403320313000000
rgdpna,LBR,1987,2707.88891601563000000
rgdpna,LBR,1988,2784.45678710938000000
rgdpna,LBR,1989,2862.09179687500000000
rgdpna,LBR,1990,1401.54162597656000000
rgdpna,LBR,1991,1202.16943359375000000
rgdpna,LBR,1992,780.38006591796900000
rgdpna,LBR,1993,523.04669189453100000
rgdpna,LBR,1994,409.21942138671900000
rgdpna,LBR,1995,391.76126098632800000
rgdpna,LBR,1996,439.24746704101600000
rgdpna,LBR,1997,906.07885742187500000
rgdpna,LBR,1998,1179.78833007813000000
